,country,year,pop,continent,lifeExp,gdpPercap,machinelearning
1610,United States,1962,186538000.0,Americas,70.21,16173.14586,yes
1611,United States,1967,198712000.0,Americas,70.76,19530.36557,yes
1612,United States,1972,209896000.0,Americas,71.34,21806.03594,yes
1613,United States,1977,220239000.0,Americas,73.38,24072.63213,yes
1614,United States,1982,232187835.0,Americas,74.65,25009.55914,yes
1615,United States,1987,242803533.0,Americas,75.02,29884.350410000006,yes
1616,United States,1992,256894189.0,Americas,76.09,32003.93224,yes
1617,United States,1997,272911760.0,Americas,76.81,35767.43303,yes
1618,United States,2002,287675526.0,Americas,77.31,39097.09955,yes
1619,United States,2007,301139947.0,Americas,78.242,42951.65309,yes
1620,Uruguay,1952,2252965.0,Americas,66.071,5716.766744,yes
1621,Uruguay,1957,2424959.0,Americas,67.044,6150.772969,yes
1622,Uruguay,1962,2598466.0,Americas,68.253,5603.357717,yes
1623,Uruguay,1967,2748579.0,Americas,68.468,5444.61962,yes
1624,Uruguay,1972,2829526.0,Americas,68.673,5703.408898,yes
1625,Uruguay,1977,2873520.0,Americas,69.48100000000001,6504.339663000002,yes
1626,Uruguay,1982,2953997.0,Americas,70.805,6920.223051000001,yes
1627,Uruguay,1987,3045153.0,Americas,71.918,7452.398969,yes
1628,Uruguay,1992,3149262.0,Americas,72.752,8137.004775,yes
1629,Uruguay,1997,3262838.0,Americas,74.223,9230.240708,yes
1630,Uruguay,2002,3363085.0,Americas,75.307,7727.002004000001,yes
1631,Uruguay,2007,3447496.0,Americas,76.384,10611.46299,yes
1632,Venezuela,1952,5439568.0,Americas,55.088,7689.799761,yes
1633,Venezuela,1957,6702668.0,Americas,57.907,9802.466526,yes
1634,Venezuela,1962,8143375.0,Americas,60.77,8422.974165000001,yes
1635,Venezuela,1967,9709552.0,Americas,63.479,9541.474188,yes
1636,Venezuela,1972,11515649.0,Americas,65.712,10505.25966,yes
1637,Venezuela,1977,13503563.0,Americas,67.456,13143.95095,yes
1638,Venezuela,1982,15620766.0,Americas,68.557,11152.41011,yes
1639,Venezuela,1987,17910182.0,Americas,70.19,9883.584648,yes
1640,Venezuela,1992,20265563.0,Americas,71.15,10733.92631,yes
1641,Venezuela,1997,22374398.0,Americas,72.146,10165.49518,yes
1642,Venezuela,2002,24287670.0,Americas,72.766,8605.047831,yes
1643,Venezuela,2007,26084662.0,Americas,73.747,11415.80569,yes
1644,Vietnam,1952,26246839.0,Asia,40.412,605.0664917,yes
1645,Vietnam,1957,28998543.0,Asia,42.887,676.2854477999998,yes
1646,Vietnam,1962,33796140.0,Asia,45.363,772.0491602000002,yes
1647,Vietnam,1967,39463910.0,Asia,47.838,637.1232887,yes
1648,Vietnam,1972,44655014.0,Asia,50.254,699.5016441,yes
1649,Vietnam,1977,50533506.0,Asia,55.764,713.5371196000001,yes
1650,Vietnam,1982,56142181.0,Asia,58.816,707.2357863,yes
1651,Vietnam,1987,62826491.0,Asia,62.82,820.7994449,yes
1652,Vietnam,1992,69940728.0,Asia,67.66199999999999,989.0231487,yes
1653,Vietnam,1997,76048996.0,Asia,70.672,1385.896769,yes
1654,Vietnam,2002,80908147.0,Asia,73.017,1764.456677,yes
1655,Vietnam,2007,85262356.0,Asia,74.249,2441.576404,yes
1656,West Bank and Gaza,1952,1030585.0,Asia,43.16,1515.5923289999996,yes
1657,West Bank and Gaza,1957,1070439.0,Asia,45.67100000000001,1827.067742,yes
1658,West Bank and Gaza,1962,1133134.0,Asia,48.127,2198.9563120000007,yes
1659,West Bank and Gaza,1967,1142636.0,Asia,51.631,2649.715007,yes
1660,West Bank and Gaza,1972,1089572.0,Asia,56.532,3133.409277,yes
1661,West Bank and Gaza,1977,1261091.0,Asia,60.765,3682.831494,yes
1662,West Bank and Gaza,1982,1425876.0,Asia,64.406,4336.032082,yes
1663,West Bank and Gaza,1987,1691210.0,Asia,67.046,5107.197384,yes
1664,West Bank and Gaza,1992,2104779.0,Asia,69.718,6017.654756,yes
1665,West Bank and Gaza,1997,2826046.0,Asia,71.096,7110.667619,yes
1666,West Bank and Gaza,2002,3389578.0,Asia,72.37,4515.487575,yes
1667,West Bank and Gaza,2007,4018332.0,Asia,73.422,3025.349798,yes
1668,Yemen Rep.,1952,4963829.0,Asia,32.548,781.7175761,yes
1669,Yemen Rep.,1957,5498090.0,Asia,33.97,804.8304547,yes
1670,Yemen Rep.,1962,6120081.0,Asia,35.18,825.6232006,yes
1671,Yemen Rep.,1967,6740785.0,Asia,36.984,862.4421463,yes
1672,Yemen Rep.,1972,7407075.0,Asia,39.848,1265.047031,yes
1673,Yemen Rep.,1977,8403990.0,Asia,44.175,1829.765177,yes
1674,Yemen Rep.,1982,9657618.0,Asia,49.113,1977.55701,yes
1675,Yemen Rep.,1987,11219340.0,Asia,52.922,1971.741538,yes
1676,Yemen Rep.,1992,13367997.0,Asia,55.599,1879.496673,yes
1677,Yemen Rep.,1997,15826497.0,Asia,58.02,2117.484526,yes
1678,Yemen Rep.,2002,18701257.0,Asia,60.308,2234.820827,yes
1679,Yemen Rep.,2007,22211743.0,Asia,62.698,2280.769906,yes
1680,Zambia,1952,2672000.0,Africa,42.038,1147.388831,yes
1681,Zambia,1957,3016000.0,Africa,44.077,1311.956766,yes
1682,Zambia,1962,3421000.0,Africa,46.023,1452.725766,yes
1683,Zambia,1967,3900000.0,Africa,47.768,1777.077318,yes
1684,Zambia,1972,4506497.0,Africa,50.107,1773.498265,yes
1685,Zambia,1977,5216550.0,Africa,51.386,1588.688299,yes
1686,Zambia,1982,6100407.0,Africa,51.82100000000001,1408.678565,yes
1687,Zambia,1987,7272406.0,Africa,50.82100000000001,1213.315116,yes
1688,Zambia,1992,8381163.0,Africa,46.1,1210.884633,yes
1689,Zambia,1997,9417789.0,Africa,40.238,1071.353818,yes
1690,Zambia,2002,10595811.0,Africa,39.19300000000001,1071.6139380000004,yes
1691,Zambia,2007,11746035.0,Africa,42.38399999999999,1271.211593,yes
1692,Zimbabwe,1952,3080907.0,Africa,48.451,406.8841148,yes
1693,Zimbabwe,1957,3646340.0,Africa,50.469,518.7642681,yes
1694,Zimbabwe,1962,4277736.0,Africa,52.358,527.2721818,yes
1695,Zimbabwe,1967,4995432.0,Africa,53.995,569.7950712,yes
1696,Zimbabwe,1972,5861135.0,Africa,55.635,799.3621757999998,yes
1697,Zimbabwe,1977,6642107.0,Africa,57.674,685.5876821,yes
1698,Zimbabwe,1982,7636524.0,Africa,60.363,788.8550411,yes
1699,Zimbabwe,1987,9216418.0,Africa,62.351000000000006,706.1573059,yes
1700,Zimbabwe,1992,10704340.0,Africa,60.377,693.4207856,yes
1701,Zimbabwe,1997,11404948.0,Africa,46.809,792.4499602999998,yes
1702,Zimbabwe,2002,11926563.0,Africa,39.989,672.0386227000001,yes
1703,Zimbabwe,2007,12311143.0,Africa,43.487,469.70929810000007,yes
